lake,project_number,sample_number,station_number,station,latitude_decimal_degrees,longitude_decimal_degrees,sample_datetime,station_type_code,sample_matrix_code,sample_type_code,collection_code,qc_sample_flag,sample_comment,continental_river_basin_code,river_basin_code,river_sub_basin_code,aluminum_total_recoverable,calcium_dissolved_filtered,calcium_total_recoverable,copper_total,copper_total_recoverable,lead_total_recoverable,nickel_total,nickel_total_recoverable,nitrogen_dissolved_nitrite,nitrogen_dissolved_no3_no2,nitrogen_particulate_total,oxygen_dissolved_field_meter,oxygen_dissolved_winkler,ph_lab,phosphorus_total,phosphorus_total_dissolved,turbidity_ntu,vanadium_total,vanadium_total_recoverable
gregoire,ABS019,21SWE01702,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2021-09-17 13:58:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,9.16,,,,,,,
gregoire,ABS019,21SWE01703,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2021-09-17 13:59:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,9.07,,,,,,,
gregoire,ABS019,25SWE01095,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-06-12 08:30:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,9.63,,,,,,,
gregoire,ABS019,25SWE01096,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-06-12 08:31:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,9.64,,,,,,,
gregoire,ABS019,25SWE01097,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-06-12 08:32:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,9.65,,,,,,,
gregoire,ABS019,25SWE01098,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-06-12 08:33:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,9.61,,,,,,,
gregoire,ABS019,25SWE01099,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-06-12 08:34:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,9.55,,,,,,,
gregoire,ABS019,25SWE01100,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-06-12 08:35:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,9.52,,,,,,,
gregoire,ABS019,25SWE01101,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-06-12 08:36:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,9.5,,,,,,,
gregoire,ABS019,25SWE01102,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-06-12 08:37:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,9.49,,,,,,,
gregoire,ABS019,25SWE01103,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-06-12 08:38:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,9.48,,,,,,,
gregoire,ABS019,25SWE01104,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-06-12 08:39:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,9.47,,,,,,,
gregoire,ABS019,25SWE01105,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-06-12 08:40:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,9.46,,,,,,,
gregoire,ABS019,25SWE01106,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-06-12 08:41:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,9.47,,,,,,,
gregoire,ABS019,25SWE01107,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-06-12 08:42:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,9.47,,,,,,,
gregoire,ABS019,25SWE01108,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-06-12 08:43:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,9.47,,,,,,,
gregoire,ABS019,25SWE01320,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-07-14 08:40:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,8.9,,,,,,,
gregoire,ABS019,25SWE01321,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-07-14 08:41:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,8.91,,,,,,,
gregoire,ABS019,25SWE01322,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-07-14 08:42:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,8.9,,,,,,,
gregoire,ABS019,25SWE01323,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-07-14 08:43:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,8.87,,,,,,,
gregoire,ABS019,25SWE01324,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-07-14 08:44:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,8.88,,,,,,,
gregoire,ABS019,25SWE01325,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-07-14 08:45:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,8.88,,,,,,,
gregoire,ABS019,25SWE01326,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-07-14 08:46:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,8.89,,,,,,,
gregoire,ABS019,25SWE01327,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-07-14 08:47:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,8.88,,,,,,,
gregoire,ABS019,25SWE01328,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-07-14 08:48:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,8.89,,,,,,,
gregoire,ABS019,25SWE01329,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-07-14 08:49:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,8.89,,,,,,,
gregoire,ABS019,25SWE01330,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-07-14 08:50:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,8.89,,,,,,,
gregoire,ABS019,25SWE01331,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-07-14 08:51:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,8.9,,,,,,,
gregoire,ABS019,25SWE01332,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-07-14 08:52:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,8.86,,,,,,,
gregoire,ABS019,25SWE01333,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-07-14 08:53:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,8.84,,,,,,,
gregoire,ABS019,25SWE01334,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-07-14 08:54:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,8.8,,,,,,,
gregoire,ABS019,25SWE01562,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-08-20 08:30:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,9.88,,,,,,,
gregoire,ABS019,25SWE01564,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-08-20 08:32:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,9.9,,,,,,,
gregoire,ABS019,25SWE01565,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-08-20 08:33:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,9.89,,,,,,,
gregoire,ABS019,25SWE01566,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-08-20 08:34:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,9.89,,,,,,,
gregoire,ABS019,25SWE01567,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-08-20 08:35:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,9.42,,,,,,,
gregoire,ABS019,25SWE01568,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-08-20 08:36:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,8.79,,,,,,,
gregoire,ABS019,25SWE01569,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-08-20 08:37:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,8.36,,,,,,,
gregoire,ABS019,25SWE01570,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-08-20 08:38:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,8.1,,,,,,,
gregoire,ABS019,25SWE01571,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-08-20 08:39:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,7.79,,,,,,,
gregoire,ABS019,25SWE01572,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-08-20 08:40:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,7.56,,,,,,,
gregoire,ABS019,25SWE01573,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-08-20 08:41:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,7.57,,,,,,,
gregoire,ABS019,25SWE01574,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-08-20 08:42:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,7.26,,,,,,,
gregoire,ABS019,25SWE01575,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-08-20 08:43:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,6.69,,,,,,,
gregoire,ABS019,25SWE01576,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-08-20 08:44:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,6.29,,,,,,,
gregoire,ABS019,25SWE01563,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-08-20 09:00:00,1,0,1,16.0,N,surface grab - metals,MAC,ATH,07CE,10.6,,,,0.53,0.012,,0.86,,,,9.9,,,,,,,0.146
gregoire,ABS019,25SWE03906,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-10-06 12:10:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,10.46,,,,,,,
gregoire,ABS019,25SWE03907,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-10-06 12:11:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,10.38,,,,,,,
gregoire,ABS019,25SWE03908,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-10-06 12:12:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,10.36,,,,,,,
gregoire,ABS019,25SWE03909,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-10-06 12:13:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,10.37,,,,,,,
gregoire,ABS019,25SWE03910,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-10-06 12:14:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,10.38,,,,,,,
gregoire,ABS019,25SWE03911,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-10-06 12:15:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,10.37,,,,,,,
gregoire,ABS019,25SWE03912,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-10-06 12:16:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,10.37,,,,,,,
gregoire,ABS019,25SWE03913,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-10-06 12:17:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,10.35,,,,,,,
gregoire,ABS019,25SWE03914,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-10-06 12:18:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,10.36,,,,,,,
gregoire,ABS019,25SWE03915,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-10-06 12:19:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,10.34,,,,,,,
gregoire,ABS019,25SWE03916,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-10-06 12:20:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,10.32,,,,,,,
gregoire,ABS019,25SWE03917,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-10-06 12:21:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,10.3,,,,,,,
gregoire,ABS019,25SWE03918,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-10-06 12:22:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,10.28,,,,,,,
gregoire,ABS019,25SWE03919,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-10-06 12:23:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,10.27,,,,,,,
gregoire,ABS019,25SWE03920,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2025-10-06 12:24:00,1,0,1,122.0,N,,MAC,ATH,07CE,,,,,,,,,,,,10.26,,,,,,,
